,0
617,-231437.12781136594
618,-249241.0619068824
619,-277289.31550297735
620,-257299.57303160225
621,-258324.29984857663
622,-235712.79386391677
623,-230259.6359068194
624,-285056.89794061135
625,-230586.18592366515
626,-236717.03773346604
627,-230471.4208036942
628,-280759.7617816253
629,-269147.1470295827
630,-229944.0110567715
631,-228680.2113879132
632,-228038.14909998077
633,-229215.1132970305
634,-228199.71211558147
635,-229398.17387219417
636,-283899.13139785425
637,-229431.0405689286
638,-240401.59196596686
639,-228027.6263103333
640,-229718.05639982125
641,-227854.34680666294
642,-228461.4768814536
643,-230159.8239210696
644,-227482.01872754004
645,-243483.94990443005
646,-228788.60220267967
647,-227740.44631110894
648,-300743.67577328894
649,-228278.96448906456
650,-227740.44631110894
651,-231175.17920921976
652,-227962.32246353774
653,-228515.81864030095
654,-227740.44631110894
655,-234432.31117615398
656,-227740.44631110894
657,-228627.0901516235
658,-227740.44631110894
659,-227740.44631110894
660,-227740.44631110894
661,-227869.66683617156
662,-227740.44631110894
663,-227740.44631110894
664,-227948.38542173422
665,-230159.8239210696
666,-228515.05612689647
667,-227754.80414514733
668,-227740.44631110894
669,-227740.44631110894
670,-240991.38311271873
671,-234308.4318701392
672,-228152.73795841853
673,-228152.73795841853
674,-228152.73795841853
675,-232079.97485769764
676,-310980.0804589447
677,-229368.77063321337
678,-228152.73795841853
679,-228734.14879285646
680,-228733.6836391273
681,-240055.48552306346
682,-228152.73795841853
683,-228015.8685254307
684,-228152.73795841853
685,-231443.9985387512
686,-228152.73795841853
687,-228152.73795841853
688,-228152.73795841853
689,-228152.73795841853
690,-228285.79006774336
691,-228152.73795841853
692,-229495.13181912006
693,-228285.5594820585
694,-229412.03691981622
695,-228307.12216760791
696,-231537.49595964988
697,-229455.77066752934
698,-233433.4086533285
699,-227894.83052029833
700,-228289.86810695045
701,-227740.44631110894
702,-231388.3729837187
703,-232033.58684282363
704,-230942.30259772623
705,-229668.00819955245
706,-230334.90477864668
707,-229994.5582163982
708,-239869.8682181404
709,-324587.143207099
710,-231914.37168154577
711,-231602.60220351937
712,-227614.8038734449
713,-257701.21848844684
714,-252504.52290648743
715,-246740.051718814
716,-246171.9380008662
717,-227614.8038734449
718,-227614.8038734449
719,-227614.8038734449
720,-227614.8038734449
721,-227614.8038734449
722,-229542.36576188836
723,-227614.8038734449
724,-227614.8038734449
725,-227614.8038734449
726,-227614.8038734449
727,-227629.16169673734
728,-227614.8038734449
729,-227614.8038734449
730,-227614.8038734449
731,-227772.74420657085
732,-227690.18462941126
733,-227614.8038734449
734,-233017.21477632868
735,-227743.57770121377
736,-227614.8038734449
737,-227614.8038734449
738,-227614.8038734449
739,-227614.8038734449
740,-229305.33176693437
741,-227614.8038734449
742,-231649.61390033987
743,-229797.09454133856
744,-227614.8038734449
745,-226904.34122988302
746,-227614.8038734449
747,-233823.8888579228
748,-227614.8038734449
749,-243980.84079206735
