,0
256,185175.20000000007
257,185180.28000000003
258,185177.24
259,185182.16000000003
260,185179.08000000007
261,185184.56000000006
262,185182.40000000005
263,185190.92000000007
264,185192.88000000006
265,185177.48000000007
266,185182.79999999996
267,185172.00000000003
268,185192.48000000004
269,185181.08000000005
270,185181.7
271,185180.28000000003
272,185183.06000000003
273,185182.80000000002
274,185186.52000000002
275,185170.56000000003
276,185182.96000000002
277,185183.99999999997
278,185183.19999999998
279,185178.80000000002
280,185188.24000000005
281,185173.7600000001
282,185181.30000000005
283,185184.00000000003
284,185190.18000000002
285,185182.8
286,185181.24
287,185183.60000000006
288,185182.80000000002
289,185183.19999999992
290,185184.8000000001
291,185177.60000000003
292,185179.32000000007
293,185182.40000000005
294,185182.40000000008
295,185192.48
296,185186.86000000002
297,185184.00000000003
298,185180.18000000002
299,185185.20000000004
300,185183.60000000003
301,185179.19999999998
302,185183.56000000003
303,185181.60000000006
304,185182.40000000002
305,185181.60000000006
306,185180.80000000005
307,185181.60000000006
308,185181.60000000006
309,185187.31999999998
310,185181.60000000006
311,185187.38000000006
312,185181.6000000001
313,185181.20000000007
314,185185.60000000006
315,185188.58
316,185181.6000000001
317,185180.0000000001
318,185181.20000000007
319,185181.20000000004
320,185171.20000000004
321,185181.60000000006
322,185175.88000000003
323,185185.20000000004
324,185187.14000000007
325,185185.28000000003
326,185171.20000000004
327,185185.60000000003
328,185185.60000000003
329,185180.68000000005
330,185185.20000000004
331,185183.76000000004
332,185184.16000000003
333,185187.20000000004
334,185172.84000000005
335,185184.80000000005
336,185184.80000000008
337,185186.00000000003
338,185182.00000000003
339,185185.60000000003
340,185185.36000000007
341,185183.60000000003
342,185183.60000000003
343,185182.80000000005
344,185183.60000000003
345,185185.16000000006
346,185184.40000000002
347,185183.60000000003
348,185187.44000000006
349,185177.24000000002
350,185179.20000000007
351,185183.2
352,185188.40000000008
353,185183.60000000003
354,185180.10000000006
355,185184.00000000003
356,185183.59999999998
357,185183.60000000003
358,185182.80000000005
359,185185.16000000006
360,185185.2
361,185189.90000000005
362,185177.60000000003
363,185183.60000000003
364,185183.59999999998
365,185183.60000000003
366,185183.19999999998
367,185180.16000000006
368,185184.39999999997
369,185182.96000000002
370,185183.6
371,185183.60000000003
372,185181.60000000006
373,185185.20000000004
374,185183.60000000003
375,185177.24000000002
376,185183.59999999998
377,185183.2
378,185184.0
379,185181.44000000006
380,185185.2
381,185183.60000000003
382,185183.60000000003
383,185188.24000000005
384,185182.80000000005
385,185183.60000000003
386,185183.60000000003
387,185189.80000000002
388,185184.12000000005
389,185182.80000000002
390,185183.60000000006
391,185179.8800000001
392,185177.08000000002
393,185185.2000000001
394,185183.60000000006
395,185183.60000000003
396,185173.32000000004
397,185192.48
398,185184.36000000002
399,185183.60000000003
400,185183.60000000003
401,185183.60000000003
402,185179.60000000003
403,185183.60000000003
404,185181.88000000003
405,185183.60000000003
406,185183.6
407,185183.60000000003
408,185184.00000000006
409,185184.4
410,185183.60000000003
411,185182.92000000004
412,185183.60000000003
413,185183.60000000003
414,185183.60000000003
415,185183.60000000003
416,185183.60000000003
417,185183.60000000003
418,185187.14000000007
419,185182.80000000002
420,185185.20000000004
421,185182.80000000002
422,185182.00000000006
423,185183.60000000003
424,185188.18000000005
425,185183.60000000003
426,185183.6
427,185183.60000000003
428,185183.60000000003
429,185188.24000000005
430,185172.04000000007
431,185183.60000000003
432,185183.60000000003
433,185183.60000000003
434,185183.60000000003
435,185183.60000000003
436,185183.60000000003
437,185183.60000000003
438,185183.60000000003
439,185182.92000000004
440,185182.80000000002
441,185182.79999999996
442,185181.2
443,185182.8
444,185182.8
445,185183.6
446,185183.2
447,185182.80000000005
448,185183.2
449,185172.04000000004
450,185182.00000000003
451,185182.8
452,185182.56000000003
453,185183.6
454,185183.6
455,185183.6
456,185183.60000000003
457,185183.6
458,185183.6
459,185183.6
460,185182.79999999996
461,185183.6
462,185185.2
463,185183.60000000003
464,185186.68000000002
465,185183.60000000003
466,185183.60000000003
467,185185.60000000003
468,185183.84000000005
469,185185.2
470,185183.60000000003
471,185184.00000000003
472,185183.60000000003
473,185183.60000000003
474,185184.96000000002
475,185183.60000000006
476,185184.00000000003
477,185184.12000000005
478,185182.80000000005
479,185183.60000000003
480,185183.60000000003
481,185180.40000000005
482,185187.14000000007
483,185183.60000000003
484,185185.60000000003
485,185185.2
486,185183.6
487,185183.60000000006
488,185183.60000000006
489,185183.60000000003
490,185182.80000000005
491,185182.00000000006
492,185189.68000000002
493,185183.60000000003
494,185176.68000000002
495,185180.80000000005
496,185182.80000000005
497,185182.80000000008
498,185182.80000000008
499,185187.84000000005
